score,??,??,??,??,??,PF,????,????,????,????,????,????,????,??,???,??R
-49.2419,??????_w45_ATR2.4_RSI54/46_8x_12%_3R_???,32,28.12,1.36,20.1,1.02,80.94,-31.08,6,13,2.8,27.2,-8.75,8,0.12,3.0
-49.2419,??????_w45_ATR2.4_RSI56/44_8x_12%_3R_???,32,28.12,1.36,20.1,1.02,80.94,-31.08,6,13,2.8,27.2,-8.75,8,0.12,3.0
-49.8358,??????_w45_ATR2.2_RSI52/48_10x_12%_3.2R_???,32,28.12,5.84,22.79,1.07,99.84,-36.53,6,13,6.51,30.1,-8.04,10,0.12,3.2
-49.8358,??????_w45_ATR2.2_RSI54/46_10x_12%_3.2R_???,32,28.12,5.84,22.79,1.07,99.84,-36.53,6,13,6.51,30.1,-8.04,10,0.12,3.2
-49.8358,??????_w45_ATR2.2_RSI56/44_10x_12%_3.2R_???,32,28.12,5.84,22.79,1.07,99.84,-36.53,6,13,6.51,30.1,-8.04,10,0.12,3.2
-51.4732,??????_w35_ATR2.2_RSI52/48_10x_11%_3.2R_???,32,28.12,7.99,20.43,1.1,95.14,-33.75,6,14,1.86,30.93,-5.26,10,0.11,3.2
-51.4732,??????_w35_ATR2.2_RSI54/46_10x_11%_3.2R_???,32,28.12,7.99,20.43,1.1,95.14,-33.75,6,14,1.86,30.93,-5.26,10,0.11,3.2
-51.4732,??????_w35_ATR2.2_RSI56/44_10x_11%_3.2R_???,32,28.12,7.99,20.43,1.1,95.14,-33.75,6,14,1.86,30.93,-5.26,10,0.11,3.2
-52.0632,??????_w45_ATR2.4_RSI52/48_10x_10%_3R_???,32,28.12,1.21,20.86,1.02,84.03,-32.35,6,13,2.78,28.18,-9.2,10,0.1,3.0
-52.0632,??????_w45_ATR2.4_RSI54/46_10x_10%_3R_???,32,28.12,1.21,20.86,1.02,84.03,-32.35,6,13,2.78,28.18,-9.2,10,0.1,3.0
-52.0632,??????_w45_ATR2.4_RSI56/44_10x_10%_3R_???,32,28.12,1.21,20.86,1.02,84.03,-32.35,6,13,2.78,28.18,-9.2,10,0.1,3.0
-52.9923,??????_w35_ATR2.2_RSI52/48_12x_9%_3.2R_???,32,28.12,7.95,20.09,1.1,93.51,-33.14,6,14,0.6,31.33,-5.12,12,0.09,3.2
-52.9923,??????_w35_ATR2.2_RSI54/46_12x_9%_3.2R_???,32,28.12,7.95,20.09,1.1,93.51,-33.14,6,14,0.6,31.33,-5.12,12,0.09,3.2
-52.9923,??????_w35_ATR2.2_RSI56/44_12x_9%_3.2R_???,32,28.12,7.95,20.09,1.1,93.51,-33.14,6,14,0.6,31.33,-5.12,12,0.09,3.2
-53.0977,??????_w45_ATR2.2_RSI52/48_12x_10%_3.2R_???,32,28.12,5.84,22.79,1.07,99.84,-36.53,6,13,5.0,31.09,-8.04,12,0.1,3.2
-53.0977,??????_w45_ATR2.2_RSI54/46_12x_10%_3.2R_???,32,28.12,5.84,22.79,1.07,99.84,-36.53,6,13,5.0,31.09,-8.04,12,0.1,3.2
-53.0977,??????_w45_ATR2.2_RSI56/44_12x_10%_3.2R_???,32,28.12,5.84,22.79,1.07,99.84,-36.53,6,13,5.0,31.09,-8.04,12,0.1,3.2
-54.959,??????_w40_ATR2.2_RSI52/48_10x_11%_3R_???,33,27.27,0.51,20.45,1.01,87.2,-32.49,6,14,1.45,27.92,-6.7,10,0.11,3.0
-54.959,??????_w40_ATR2.2_RSI54/46_10x_11%_3R_???,33,27.27,0.51,20.45,1.01,87.2,-32.49,6,14,1.45,27.92,-6.7,10,0.11,3.0
-54.959,??????_w40_ATR2.2_RSI56/44_10x_11%_3R_???,33,27.27,0.51,20.45,1.01,87.2,-32.49,6,14,1.45,27.92,-6.7,10,0.11,3.0
-56.4596,??????_w40_ATR2.2_RSI52/48_12x_9%_3R_???,33,27.27,0.59,20.11,1.01,85.73,-31.9,6,14,0.2,28.4,-6.53,12,0.09,3.0
-56.4596,??????_w40_ATR2.2_RSI54/46_12x_9%_3R_???,33,27.27,0.59,20.11,1.01,85.73,-31.9,6,14,0.2,28.4,-6.53,12,0.09,3.0
-56.4596,??????_w40_ATR2.2_RSI56/44_12x_9%_3R_???,33,27.27,0.59,20.11,1.01,85.73,-31.9,6,14,0.2,28.4,-6.53,12,0.09,3.0
-57.1112,??????_w45_ATR2.4_RSI52/48_12x_9%_3R_???,32,28.12,0.89,22.36,1.01,90.14,-34.88,6,13,3.0,29.92,-10.11,12,0.09,3.0
-57.1112,??????_w45_ATR2.4_RSI54/46_12x_9%_3R_???,32,28.12,0.89,22.36,1.01,90.14,-34.88,6,13,3.0,29.92,-10.11,12,0.09,3.0
-57.1112,??????_w45_ATR2.4_RSI56/44_12x_9%_3R_???,32,28.12,0.89,22.36,1.01,90.14,-34.88,6,13,3.0,29.92,-10.11,12,0.09,3.0
-59.1406,??????_w45_ATR2.4_RSI52/48_10x_11%_3R_???,32,28.12,0.8,22.73,1.01,91.65,-35.51,6,13,2.7,30.59,-10.34,10,0.11,3.0
-59.1406,??????_w45_ATR2.4_RSI54/46_10x_11%_3R_???,32,28.12,0.8,22.73,1.01,91.65,-35.51,6,13,2.7,30.59,-10.34,10,0.11,3.0
-59.1406,??????_w45_ATR2.4_RSI56/44_10x_11%_3R_???,32,28.12,0.8,22.73,1.01,91.65,-35.51,6,13,2.7,30.59,-10.34,10,0.11,3.0
-61.7038,??????_w40_ATR2.2_RSI52/48_10x_12%_3R_???,33,27.27,0.05,22.13,1.0,94.42,-35.39,6,14,1.24,30.1,-7.55,10,0.12,3.0
-61.7038,??????_w40_ATR2.2_RSI54/46_10x_12%_3R_???,33,27.27,0.05,22.13,1.0,94.42,-35.39,6,14,1.24,30.1,-7.55,10,0.12,3.0
-61.7038,??????_w40_ATR2.2_RSI56/44_10x_12%_3R_???,33,27.27,0.05,22.13,1.0,94.42,-35.39,6,14,1.24,30.1,-7.55,10,0.12,3.0
-65.5725,??????_w45_ATR2.4_RSI52/48_12x_10%_3R_???,32,28.12,0.29,24.57,1.0,99.09,-38.65,6,13,2.86,32.73,-11.52,12,0.1,3.0
-65.5725,??????_w45_ATR2.4_RSI54/46_12x_10%_3R_???,32,28.12,0.29,24.57,1.0,99.09,-38.65,6,13,2.86,32.73,-11.52,12,0.1,3.0
-65.5725,??????_w45_ATR2.4_RSI56/44_12x_10%_3R_???,32,28.12,0.29,24.57,1.0,99.09,-38.65,6,13,2.86,32.73,-11.52,12,0.1,3.0
-66.2501,??????_w45_ATR2.4_RSI52/48_10x_12%_3R_???,32,28.12,0.29,24.57,1.0,99.09,-38.65,6,13,2.55,32.93,-11.52,10,0.12,3.0
-66.2501,??????_w45_ATR2.4_RSI54/46_10x_12%_3R_???,32,28.12,0.29,24.57,1.0,99.09,-38.65,6,13,2.55,32.93,-11.52,10,0.12,3.0
-66.2501,??????_w45_ATR2.4_RSI56/44_10x_12%_3R_???,32,28.12,0.29,24.57,1.0,99.09,-38.65,6,13,2.55,32.93,-11.52,10,0.12,3.0
