策略,杠杆,保证金比例,止盈R,最长持仓小时,交易,胜率,收益,最大回撤,盈亏比,平均盈利U,平均亏损U,最大连亏,强平,测试段交易,测试段收益,测试段回撤,测试段平均盈利U
趋势回踩_50x_20%_1.2R_12H,50,0.2000,1.2,12.0,186,40.86,-99.67,99.74,0.52,14.38,-19.00,9,38,72,-89.40,92.90,42.34
趋势突破_75x_15%_1R_24H,75,0.1500,1.0,24.0,78,37.18,-90.45,90.70,0.66,60.71,-54.39,7,40,26,-53.97,82.56,368.91
趋势突破_100x_5%_1R_8H,100,0.0500,1.0,8.0,92,33.70,-68.78,68.78,0.56,27.69,-25.35,11,42,31,-35.07,50.30,56.46
趋势回踩_50x_25%_2R_12H,50,0.2500,2.0,12.0,186,40.86,-99.89,99.93,0.51,13.79,-18.61,9,38,72,-91.40,95.72,48.00
趋势突破_100x_5%_1.5R_8H,100,0.0500,1.5,8.0,90,33.33,-77.25,77.25,0.47,22.43,-24.09,11,41,31,-55.64,56.14,20.83
趋势回踩_50x_12%_1.5R_24H,50,0.1200,1.5,24.0,139,40.29,-88.42,90.27,0.64,28.47,-29.86,10,41,53,-33.70,64.80,104.81
趋势回踩_50x_25%_1.5R_12H,50,0.2500,1.5,12.0,186,40.86,-99.94,99.96,0.48,11.96,-17.35,9,38,72,-94.09,96.39,43.27
趋势回踩_50x_15%_1.2R_24H,50,0.1500,1.2,24.0,139,40.29,-96.63,96.96,0.52,18.36,-24.03,10,40,53,-48.96,73.15,119.16
趋势回踩_50x_25%_2.5R_12H,50,0.2500,2.5,12.0,185,40.54,-99.94,99.95,0.50,13.28,-18.14,9,38,71,-94.47,96.56,47.16
趋势突破_100x_5%_1.5R_12H,100,0.0500,1.5,12.0,82,34.15,-59.77,65.08,0.68,44.39,-34.09,8,42,28,-47.92,57.81,36.28
趋势回踩_50x_25%_1R_12H,50,0.2500,1.0,12.0,188,42.55,-99.94,99.96,0.60,18.75,-23.14,9,38,72,-95.59,97.12,44.88
趋势突破_100x_5%_1.2R_8H,100,0.0500,1.2,8.0,90,33.33,-77.89,77.89,0.45,21.17,-23.56,11,41,31,-55.64,56.14,20.83
趋势回踩_50x_25%_3R_12H,50,0.2500,3.0,12.0,185,40.54,-99.95,99.96,0.47,11.92,-17.22,9,38,71,-94.73,96.72,46.13
趋势突破_100x_5%_2R_12H,100,0.0500,2.0,12.0,81,33.33,-60.75,65.93,0.66,44.30,-33.40,8,42,28,-47.92,57.81,36.28
趋势回踩_50x_25%_1.2R_12H,50,0.2500,1.2,12.0,186,40.86,-99.96,99.97,0.49,12.45,-17.69,9,38,72,-95.46,97.18,41.01
趋势突破_100x_5%_2R_8H,100,0.0500,2.0,8.0,89,32.58,-78.60,78.60,0.43,20.44,-22.98,11,41,31,-55.64,56.14,20.83
趋势突破_100x_5%_2.5R_8H,100,0.0500,2.5,8.0,89,32.58,-78.60,78.60,0.43,20.44,-22.98,11,41,31,-55.64,56.14,20.83
趋势突破_100x_5%_3R_8H,100,0.0500,3.0,8.0,89,32.58,-78.60,78.60,0.43,20.44,-22.98,11,41,31,-55.64,56.14,20.83
趋势突破_100x_5%_2.5R_12H,100,0.0500,2.5,12.0,81,33.33,-61.58,66.66,0.65,42.82,-32.81,8,42,28,-47.92,57.81,36.28
趋势突破_100x_5%_3R_12H,100,0.0500,3.0,12.0,81,33.33,-61.58,66.66,0.65,42.82,-32.81,8,42,28,-47.92,57.81,36.28
趋势突破_75x_12%_1.2R_24H,75,0.1200,1.2,24.0,76,32.89,-93.39,93.76,0.59,52.78,-44.19,7,40,25,-60.73,77.59,202.04
动量突破_100x_8%_1.2R_4H,100,0.0800,1.2,4.0,166,38.55,-79.83,84.69,0.78,45.40,-36.32,11,40,56,-76.17,80.35,41.93
趋势回踩_50x_15%_2.5R_24H,50,0.1500,2.5,24.0,139,39.57,-86.88,88.19,0.76,49.36,-42.66,10,41,53,-44.44,71.67,142.70
动量突破_50x_10%_0.8R_12H,50,0.1000,0.8,12.0,160,36.88,-96.12,96.54,0.54,19.28,-20.78,11,39,54,-82.57,87.90,47.47
动量突破_100x_8%_2R_4H,100,0.0800,2.0,4.0,161,39.13,-82.46,86.99,0.77,43.51,-36.38,11,40,56,-76.17,80.35,41.93
趋势突破_50x_12%_2R_不限时,50,0.1200,2.0,,52,19.23,-90.28,91.24,0.52,97.83,-44.79,10,41,20,-39.84,75.02,431.99
动量突破_100x_8%_2.5R_4H,100,0.0800,2.5,4.0,160,38.75,-83.61,87.84,0.75,40.51,-34.16,11,40,56,-76.17,80.35,41.93
动量突破_100x_8%_3R_4H,100,0.0800,3.0,4.0,159,38.99,-83.78,87.97,0.75,39.65,-33.98,11,40,56,-76.17,80.35,41.93
趋势回踩_50x_15%_2R_24H,50,0.1500,2.0,24.0,139,39.57,-89.94,90.91,0.71,39.23,-36.40,10,41,53,-40.93,73.75,163.53
动量突破_100x_8%_1.5R_4H,100,0.0800,1.5,4.0,162,38.89,-84.07,88.18,0.75,39.58,-33.68,11,40,56,-76.17,80.35,41.93
趋势回踩_50x_5%_2R_不限时,50,0.0500,2.0,,78,29.49,-32.30,47.44,0.84,75.13,-37.29,8,46,30,15.25,29.37,131.46
趋势回踩_50x_20%_1R_24H,50,0.2000,1.0,24.0,143,39.86,-99.62,99.68,0.51,17.87,-23.43,10,39,56,-81.01,89.22,107.66
动量突破_50x_8%_1R_12H,50,0.0800,1.0,12.0,155,35.48,-90.83,91.65,0.60,24.51,-22.57,11,40,51,-72.23,81.18,55.02
趋势回踩_50x_15%_3R_24H,50,0.1500,3.0,24.0,139,39.57,-89.63,91.13,0.72,41.84,-38.07,10,41,53,-50.22,73.58,122.69
动量突破_50x_12%_0.8R_12H,50,0.1200,0.8,12.0,160,36.88,-98.19,98.42,0.53,18.88,-20.75,11,39,54,-88.29,92.36,53.17
趋势突破_75x_15%_1.2R_24H,75,0.1500,1.2,24.0,76,32.89,-97.32,97.49,0.57,52.47,-44.80,7,40,25,-71.81,85.28,247.81
趋势回踩_50x_20%_2.5R_不限时,50,0.2000,2.5,,70,27.14,-93.34,96.87,0.67,100.70,-55.82,8,43,25,20.77,78.78,696.86
趋势回踩_50x_5%_0.8R_24H,50,0.0500,0.8,24.0,151,43.05,-67.68,69.02,0.66,20.34,-23.24,9,43,59,-36.94,43.55,33.16
趋势回踩_50x_15%_1.5R_24H,50,0.1500,1.5,24.0,139,40.29,-94.80,95.65,0.59,24.12,-27.69,10,41,53,-46.43,73.91,123.80
动量突破_100x_10%_1.2R_4H,100,0.1000,1.2,4.0,166,38.55,-88.17,91.53,0.79,50.44,-40.29,11,40,56,-84.18,87.37,47.23
趋势回踩_50x_25%_1R_24H,50,0.2500,1.0,24.0,143,39.86,-99.95,99.96,0.45,14.28,-21.09,10,39,56,-90.74,95.00,113.57
趋势突破_75x_20%_1R_24H,75,0.2000,1.0,24.0,78,37.18,-97.53,97.58,0.60,50.17,-49.59,7,40,26,-72.40,91.18,491.21
动量突破_100x_10%_2R_4H,100,0.1000,2.0,4.0,161,39.13,-89.94,93.02,0.78,49.31,-40.88,11,40,56,-84.18,87.37,47.23
动量突破_50x_15%_0.8R_12H,50,0.1500,0.8,12.0,160,36.88,-99.46,99.54,0.51,17.77,-20.23,11,39,54,-93.74,96.26,60.88
趋势回踩_50x_20%_1.2R_24H,50,0.2000,1.2,24.0,139,40.29,-99.36,99.44,0.42,12.75,-20.57,10,40,53,-67.51,85.18,142.84
动量突破_100x_10%_2.5R_4H,100,0.1000,2.5,4.0,160,38.75,-90.74,93.57,0.76,45.25,-37.88,11,40,56,-84.18,87.37,47.23
动量突破_100x_10%_3R_4H,100,0.1000,3.0,4.0,159,38.99,-90.84,93.65,0.75,44.29,-37.67,11,40,56,-84.18,87.37,47.23
动量突破_100x_10%_1.5R_4H,100,0.1000,1.5,4.0,162,38.89,-91.05,93.79,0.75,44.32,-37.40,11,40,56,-84.18,87.37,47.23
趋势突破_50x_15%_2R_不限时,50,0.1500,2.0,,52,19.23,-95.80,96.27,0.48,87.80,-43.72,10,41,20,-53.05,83.22,524.89
动量突破_50x_20%_0.8R_12H,50,0.2000,0.8,12.0,160,36.88,-99.94,99.95,0.48,15.74,-19.09,11,39,54,-97.98,98.94,72.63
趋势突破_75x_5%_2.5R_不限时,75,0.0500,2.5,,53,13.21,-45.36,55.06,0.74,187.09,-38.33,15,45,20,8.95,55.02,425.03
动量突破_50x_10%_1R_12H,50,0.1000,1.0,12.0,155,35.48,-95.42,95.92,0.60,25.63,-23.64,11,40,51,-80.69,87.97,65.13
动量突破_50x_25%_0.8R_12H,50,0.2500,0.8,12.0,160,36.88,-99.99,100.00,0.46,14.25,-18.22,11,39,54,-99.42,99.73,83.72
动量突破_100x_12%_1.2R_4H,100,0.1200,1.2,4.0,166,38.55,-93.40,95.53,0.78,53.27,-42.58,11,40,56,-89.71,92.01,51.33
动量突破_100x_12%_2R_4H,100,0.1200,2.0,4.0,161,39.13,-94.49,96.42,0.78,53.34,-43.93,11,40,56,-89.71,92.01,51.33
动量突破_100x_12%_2.5R_4H,100,0.1200,2.5,4.0,160,38.75,-95.00,96.75,0.76,48.27,-40.23,11,40,56,-89.71,92.01,51.33
趋势突破_75x_5%_0.8R_24H,75,0.0500,0.8,24.0,85,37.65,-50.30,56.68,0.73,43.59,-35.81,7,45,27,-18.01,41.05,85.33
动量突破_100x_12%_3R_4H,100,0.1200,3.0,4.0,159,38.99,-95.06,96.79,0.76,47.27,-40.02,11,40,56,-89.71,92.01,51.33
动量突破_100x_12%_1.5R_4H,100,0.1200,1.5,4.0,162,38.89,-95.19,96.87,0.76,47.46,-39.82,11,40,56,-89.71,92.01,51.33
趋势突破_75x_20%_1.2R_24H,75,0.2000,1.2,24.0,76,32.89,-99.51,99.54,0.56,50.14,-44.09,7,40,25,-85.00,93.01,316.34
趋势突破_100x_8%_1.5R_8H,100,0.0800,1.5,8.0,90,33.33,-91.61,91.61,0.46,26.04,-28.29,11,41,31,-73.84,74.31,27.59
动量突破_50x_12%_1R_12H,50,0.1200,1.0,12.0,155,35.48,-97.79,98.08,0.59,25.94,-24.04,11,40,51,-86.80,92.41,74.59
趋势突破_100x_8%_1.2R_8H,100,0.0800,1.2,8.0,90,33.33,-91.95,91.95,0.44,24.24,-27.44,11,41,31,-73.84,74.31,27.59
趋势突破_75x_25%_1R_24H,75,0.2500,1.0,24.0,78,37.18,-99.51,99.52,0.55,41.17,-44.67,7,40,26,-85.19,95.79,596.36
趋势突破_100x_8%_1R_8H,100,0.0800,1.0,8.0,92,33.70,-86.74,86.74,0.52,29.88,-29.41,11,42,31,-53.76,68.03,84.67
趋势突破_100x_8%_2R_8H,100,0.0800,2.0,8.0,89,32.58,-92.37,92.37,0.42,22.84,-26.43,11,41,31,-73.84,74.31,27.59
趋势突破_100x_8%_2.5R_8H,100,0.0800,2.5,8.0,89,32.58,-92.37,92.37,0.42,22.84,-26.43,11,41,31,-73.84,74.31,27.59
趋势突破_100x_8%_3R_8H,100,0.0800,3.0,8.0,89,32.58,-92.37,92.37,0.42,22.84,-26.43,11,41,31,-73.84,74.31,27.59
趋势回踩_50x_25%_1.2R_24H,50,0.2500,1.2,24.0,139,40.29,-99.91,99.92,0.32,8.58,-17.82,10,40,53,-81.66,92.50,157.70
趋势回踩_50x_20%_2.5R_24H,50,0.2000,2.5,24.0,139,39.57,-96.64,97.06,0.67,35.41,-34.69,10,41,53,-64.94,84.04,170.82
动量突破_100x_5%_1R_4H,100,0.0500,1.0,4.0,170,38.24,-63.43,68.47,0.76,31.34,-25.44,11,43,56,-57.59,62.85,30.99
趋势回踩_50x_20%_2R_24H,50,0.2000,2.0,24.0,139,39.57,-97.57,97.87,0.61,27.22,-29.44,10,41,53,-62.13,85.86,203.39
动量突破_100x_15%_1.2R_4H,100,0.1500,1.2,4.0,166,38.55,-97.50,98.43,0.78,54.26,-43.60,11,40,56,-94.80,96.09,55.74
动量突破_100x_15%_2R_4H,100,0.1500,2.0,4.0,161,39.13,-97.96,98.79,0.78,56.60,-46.38,11,40,56,-94.80,96.09,55.74
趋势突破_100x_8%_1.5R_12H,100,0.0800,1.5,12.0,82,34.15,-79.61,83.60,0.67,57.36,-44.49,8,42,28,-66.20,75.65,50.76
动量突破_100x_15%_2.5R_4H,100,0.1500,2.5,4.0,160,38.75,-98.19,98.92,0.76,50.26,-41.81,11,40,56,-94.80,96.09,55.74
动量突破_100x_15%_1.5R_4H,100,0.1500,1.5,4.0,162,38.89,-98.27,98.97,0.76,49.81,-41.62,11,40,56,-94.80,96.09,55.74
动量突破_100x_15%_3R_4H,100,0.1500,3.0,4.0,159,38.99,-98.20,98.93,0.76,49.31,-41.64,11,40,56,-94.80,96.09,55.74
趋势突破_100x_8%_2R_12H,100,0.0800,2.0,12.0,81,33.33,-80.47,84.29,0.65,56.16,-42.98,8,42,28,-66.20,75.65,50.76
趋势回踩_50x_8%_2R_不限时,50,0.0800,2.0,,78,29.49,-55.76,67.57,0.78,88.44,-47.12,8,46,30,14.60,43.77,208.61
趋势突破_100x_8%_2.5R_12H,100,0.0800,2.5,12.0,81,33.33,-81.08,84.78,0.64,53.84,-41.93,8,42,28,-66.20,75.65,50.76
趋势突破_100x_8%_3R_12H,100,0.0800,3.0,12.0,81,33.33,-81.08,84.78,0.64,53.84,-41.93,8,42,28,-66.20,75.65,50.76
趋势突破_75x_25%_1.2R_24H,75,0.2500,1.2,24.0,76,32.89,-99.93,99.93,0.54,47.55,-42.90,7,40,25,-92.76,96.88,373.68
趋势回踩_50x_20%_3R_24H,50,0.2000,3.0,24.0,139,39.57,-97.49,97.80,0.63,29.56,-30.96,10,41,53,-69.37,84.77,143.49
动量突破_50x_15%_1R_12H,50,0.1500,1.0,12.0,155,35.48,-99.32,99.42,0.59,25.56,-23.99,11,40,51,-92.78,96.29,88.06
趋势回踩_50x_20%_1.5R_24H,50,0.2000,1.5,24.0,139,40.29,-98.92,99.07,0.49,16.66,-23.16,10,41,53,-65.99,84.74,147.22
趋势突破_50x_20%_2R_不限时,50,0.2000,2.0,,52,19.23,-99.16,99.26,0.42,70.81,-40.47,10,41,20,-71.63,91.76,671.37
动量突破_100x_20%_2R_4H,100,0.2000,2.0,4.0,161,39.13,-99.69,99.84,0.78,56.87,-46.73,11,40,56,-98.50,98.90,59.63
动量突破_100x_20%_1.2R_4H,100,0.2000,1.2,4.0,166,38.55,-99.62,99.78,0.77,50.69,-41.57,11,40,56,-98.50,98.90,59.63
动量突破_100x_20%_1.5R_4H,100,0.2000,1.5,4.0,162,38.89,-99.75,99.87,0.76,49.65,-41.67,11,40,56,-98.50,98.90,59.63
动量突破_100x_20%_2.5R_4H,100,0.2000,2.5,4.0,160,38.75,-99.74,99.86,0.75,49.23,-41.32,11,40,56,-98.50,98.90,59.63
动量突破_100x_20%_3R_4H,100,0.2000,3.0,4.0,159,38.99,-99.74,99.86,0.75,48.52,-41.29,11,40,56,-98.50,98.90,59.63
动量突破_100x_25%_2R_4H,100,0.2500,2.0,4.0,161,39.13,-99.97,99.98,0.77,53.78,-44.78,11,40,56,-99.62,99.72,60.34
动量突破_100x_25%_1.5R_4H,100,0.2500,1.5,4.0,162,38.89,-99.97,99.99,0.75,47.13,-40.09,11,40,56,-99.62,99.72,60.34
动量突破_100x_25%_2.5R_4H,100,0.2500,2.5,4.0,160,38.75,-99.97,99.99,0.74,45.86,-39.21,11,40,56,-99.62,99.72,60.34
动量突破_100x_25%_3R_4H,100,0.2500,3.0,4.0,159,38.99,-99.97,99.99,0.74,45.42,-39.33,11,40,56,-99.62,99.72,60.34
动量突破_100x_25%_1.2R_4H,100,0.2500,1.2,4.0,166,38.55,-99.96,99.98,0.74,45.09,-38.09,11,40,56,-99.62,99.72,60.34
动量突破_50x_20%_1R_12H,50,0.2000,1.0,12.0,155,35.48,-99.92,99.94,0.57,24.17,-23.29,11,40,51,-97.59,98.95,109.47
趋势突破_100x_10%_1.5R_8H,100,0.1000,1.5,8.0,90,33.33,-95.87,95.87,0.45,26.46,-29.21,11,41,31,-81.91,82.32,30.38
趋势突破_100x_5%_0.8R_8H,100,0.0500,0.8,8.0,94,32.98,-72.00,72.00,0.54,27.01,-24.72,11,44,31,-38.74,50.30,49.05
趋势突破_100x_10%_1.2R_8H,100,0.1000,1.2,8.0,90,33.33,-96.07,96.07,0.43,24.45,-28.24,11,41,31,-81.91,82.32,30.38
趋势回踩_50x_25%_2.5R_不限时,50,0.2500,2.5,,70,27.14,-98.68,99.42,0.58,71.75,-46.08,8,43,25,-16.21,87.92,760.89
趋势突破_100x_10%_2R_8H,100,0.1000,2.0,8.0,89,32.58,-96.33,96.33,0.41,22.68,-27.02,11,41,31,-81.91,82.32,30.38
趋势突破_100x_10%_2.5R_8H,100,0.1000,2.5,8.0,89,32.58,-96.33,96.33,0.41,22.68,-27.02,11,41,31,-81.91,82.32,30.38
趋势突破_100x_10%_3R_8H,100,0.1000,3.0,8.0,89,32.58,-96.33,96.33,0.41,22.68,-27.02,11,41,31,-81.91,82.32,30.38
动量突破_50x_25%_1R_12H,50,0.2500,1.0,12.0,155,35.48,-99.99,99.99,0.56,22.85,-22.56,11,40,51,-99.28,99.73,130.02
趋势突破_100x_10%_1R_8H,100,0.1000,1.0,8.0,92,33.70,-92.94,92.94,0.49,28.78,-29.86,11,42,31,-64.15,76.40,100.72
趋势突破_100x_10%_1.5R_12H,100,0.1000,1.5,12.0,82,34.15,-87.72,90.57,0.66,61.42,-48.09,8,42,28,-75.09,83.35,58.68
趋势回踩_50x_25%_2.5R_24H,50,0.2500,2.5,24.0,139,39.57,-99.39,99.48,0.56,22.64,-26.65,10,41,53,-80.62,91.91,187.45
趋势回踩_50x_8%_0.8R_24H,50,0.0800,0.8,24.0,151,43.05,-85.36,86.23,0.65,24.23,-28.24,9,43,59,-54.67,61.84,47.85
趋势回踩_50x_25%_2R_24H,50,0.2500,2.0,24.0,139,39.57,-99.58,99.64,0.49,17.16,-23.09,10,41,53,-78.77,93.06,231.90
趋势突破_100x_10%_2R_12H,100,0.1000,2.0,12.0,81,33.33,-88.39,91.09,0.64,59.34,-46.04,8,42,28,-75.09,83.35,58.68
趋势突破_50x_25%_2R_不限时,50,0.2500,2.0,,52,19.23,-99.87,99.89,0.36,56.80,-37.30,10,41,20,-84.63,96.20,813.65
趋势突破_100x_12%_1.5R_8H,100,0.1200,1.5,8.0,90,33.33,-98.04,98.04,0.44,26.00,-29.34,11,41,31,-87.66,88.00,32.09
趋势突破_100x_10%_2.5R_12H,100,0.1000,2.5,12.0,81,33.33,-88.81,91.42,0.63,56.63,-44.76,8,42,28,-75.09,83.35,58.68
趋势突破_100x_10%_3R_12H,100,0.1000,3.0,12.0,81,33.33,-88.81,91.42,0.63,56.63,-44.76,8,42,28,-75.09,83.35,58.68
趋势突破_100x_12%_1.2R_8H,100,0.1200,1.2,8.0,90,33.33,-98.15,98.15,0.42,23.89,-28.30,11,41,31,-87.66,88.00,32.09
趋势突破_100x_12%_2R_8H,100,0.1200,2.0,8.0,89,32.58,-98.30,98.30,0.39,21.83,-26.93,11,41,31,-87.66,88.00,32.09
趋势突破_100x_12%_2.5R_8H,100,0.1200,2.5,8.0,89,32.58,-98.30,98.30,0.39,21.83,-26.93,11,41,31,-87.66,88.00,32.09
趋势突破_100x_12%_3R_8H,100,0.1200,3.0,8.0,89,32.58,-98.30,98.30,0.39,21.83,-26.93,11,41,31,-87.66,88.00,32.09
趋势回踩_50x_25%_1.5R_24H,50,0.2500,1.5,24.0,139,40.29,-99.83,99.86,0.38,10.91,-19.39,10,41,53,-81.00,92.13,161.66
趋势回踩_50x_25%_3R_24H,50,0.2500,3.0,24.0,139,39.57,-99.56,99.63,0.51,18.78,-24.15,10,41,53,-83.43,92.45,154.76
趋势回踩_50x_10%_2R_不限时,50,0.1000,2.0,,78,29.49,-69.09,78.47,0.75,88.19,-49.44,8,46,30,10.31,52.09,255.46
动量突破_100x_5%_0.8R_4H,100,0.0500,0.8,4.0,173,38.15,-68.10,70.97,0.72,25.90,-22.34,11,44,58,-54.69,59.45,34.56
趋势突破_100x_15%_1.5R_8H,100,0.1500,1.5,8.0,90,33.33,-99.40,99.40,0.42,24.46,-28.79,11,41,31,-93.23,93.46,33.10
趋势突破_100x_15%_1.2R_8H,100,0.1500,1.2,8.0,90,33.33,-99.44,99.44,0.40,22.32,-27.73,11,41,31,-93.23,93.46,33.10
趋势突破_100x_12%_1R_8H,100,0.1200,1.0,8.0,92,33.70,-96.40,96.40,0.46,26.80,-29.43,11,42,31,-72.78,82.73,114.48
趋势突破_100x_15%_2R_8H,100,0.1500,2.0,8.0,89,32.58,-99.49,99.49,0.37,20.00,-26.25,11,41,31,-93.23,93.46,33.10
趋势突破_100x_15%_2.5R_8H,100,0.1500,2.5,8.0,89,32.58,-99.49,99.49,0.37,20.00,-26.25,11,41,31,-93.23,93.46,33.10
趋势突破_100x_15%_3R_8H,100,0.1500,3.0,8.0,89,32.58,-99.49,99.49,0.37,20.00,-26.25,11,41,31,-93.23,93.46,33.10
趋势突破_100x_12%_1.5R_12H,100,0.1200,1.5,12.0,82,34.15,-92.91,94.79,0.65,62.62,-49.68,8,42,28,-81.90,88.75,65.66
趋势突破_100x_12%_2R_12H,100,0.1200,2.0,12.0,81,33.33,-93.39,95.15,0.63,59.71,-47.15,8,42,28,-81.90,88.75,65.66
趋势突破_75x_8%_0.8R_24H,75,0.0800,0.8,24.0,85,37.65,-71.70,76.77,0.71,55.49,-47.03,7,45,27,-31.70,57.96,137.14
趋势突破_100x_12%_2.5R_12H,100,0.1200,2.5,12.0,81,33.33,-93.66,95.35,0.62,56.78,-45.74,8,42,28,-81.90,88.75,65.66
趋势突破_100x_12%_3R_12H,100,0.1200,3.0,12.0,81,33.33,-93.66,95.35,0.62,56.78,-45.74,8,42,28,-81.90,88.75,65.66
趋势突破_75x_8%_2.5R_不限时,75,0.0800,2.5,,53,13.21,-71.10,78.45,0.67,207.41,-47.02,15,45,20,-1.27,72.74,702.61
趋势突破_100x_20%_1.5R_8H,100,0.2000,1.5,8.0,90,33.33,-99.93,99.93,0.39,21.16,-27.23,11,41,31,-97.69,97.79,32.00
趋势突破_100x_20%_1.2R_8H,100,0.2000,1.2,8.0,90,33.33,-99.94,99.94,0.37,19.22,-26.27,11,41,31,-97.69,97.79,32.00
趋势突破_100x_20%_2R_8H,100,0.2000,2.0,8.0,89,32.58,-99.94,99.94,0.33,16.85,-24.80,11,41,31,-97.69,97.79,32.00
趋势突破_100x_20%_2.5R_8H,100,0.2000,2.5,8.0,89,32.58,-99.94,99.94,0.33,16.85,-24.80,11,41,31,-97.69,97.79,32.00
趋势突破_100x_20%_3R_8H,100,0.2000,3.0,8.0,89,32.58,-99.94,99.94,0.33,16.85,-24.80,11,41,31,-97.69,97.79,32.00
趋势回踩_50x_10%_0.8R_24H,50,0.1000,0.8,24.0,151,43.05,-91.78,92.38,0.64,25.04,-29.60,9,43,59,-64.45,71.21,55.67
趋势突破_100x_25%_1.5R_8H,100,0.2500,1.5,8.0,90,33.33,-99.99,99.99,0.35,17.99,-25.66,11,41,31,-99.29,99.32,29.03
趋势突破_100x_25%_1.2R_8H,100,0.2500,1.2,8.0,90,33.33,-99.99,99.99,0.33,16.39,-24.86,11,41,31,-99.29,99.32,29.03
趋势突破_100x_25%_2R_8H,100,0.2500,2.0,8.0,89,32.58,-100.00,100.00,0.29,14.27,-23.56,11,41,31,-99.29,99.32,29.03
趋势突破_100x_25%_2.5R_8H,100,0.2500,2.5,8.0,89,32.58,-100.00,100.00,0.29,14.27,-23.56,11,41,31,-99.29,99.32,29.03
趋势突破_100x_25%_3R_8H,100,0.2500,3.0,8.0,89,32.58,-100.00,100.00,0.29,14.27,-23.56,11,41,31,-99.29,99.32,29.03
趋势回踩_50x_12%_2R_不限时,50,0.1200,2.0,,78,29.49,-79.62,86.39,0.71,83.53,-49.41,8,46,30,3.43,59.44,297.12
动量突破_100x_8%_1R_4H,100,0.0800,1.0,4.0,170,38.24,-83.08,86.51,0.76,41.49,-33.60,11,43,56,-76.17,80.35,41.93
趋势突破_100x_15%_1R_8H,100,0.1500,1.0,8.0,92,33.70,-98.80,98.80,0.42,23.41,-28.09,11,42,31,-82.65,89.35,130.81
趋势突破_100x_15%_1.5R_12H,100,0.1500,1.5,12.0,82,34.15,-97.12,98.02,0.64,60.64,-49.43,8,42,28,-89.08,93.89,74.95
趋势突破_100x_5%_2R_24H,100,0.0500,2.0,24.0,74,31.08,-70.43,72.25,0.58,42.83,-33.12,7,45,26,-50.43,55.52,43.62
趋势突破_100x_5%_2.5R_24H,100,0.0500,2.5,24.0,74,31.08,-70.49,72.31,0.58,42.67,-33.07,7,45,26,-50.43,55.52,43.62
趋势突破_100x_5%_3R_24H,100,0.0500,3.0,24.0,74,31.08,-70.49,72.31,0.58,42.67,-33.07,7,45,26,-50.43,55.52,43.62
趋势突破_100x_15%_2R_12H,100,0.1500,2.0,12.0,81,33.33,-97.38,98.19,0.61,56.74,-46.40,8,42,28,-89.08,93.89,74.95
趋势突破_100x_15%_2.5R_12H,100,0.1500,2.5,12.0,81,33.33,-97.50,98.28,0.60,53.75,-44.93,8,42,28,-89.08,93.89,74.95
趋势突破_100x_15%_3R_12H,100,0.1500,3.0,12.0,81,33.33,-97.50,98.28,0.60,53.75,-44.93,8,42,28,-89.08,93.89,74.95
趋势回踩_50x_12%_0.8R_24H,50,0.1200,0.8,24.0,151,43.05,-95.57,95.95,0.63,25.01,-30.02,9,43,59,-72.63,78.65,62.07
趋势突破_100x_8%_0.8R_8H,100,0.0800,0.8,8.0,94,32.98,-88.71,88.71,0.51,29.39,-28.54,11,44,31,-57.35,68.03,73.02
趋势突破_75x_10%_0.8R_24H,75,0.1000,0.8,24.0,85,37.65,-81.64,85.39,0.70,59.34,-51.23,7,45,27,-40.97,66.75,171.00
趋势突破_100x_5%_1R_12H,100,0.0500,1.0,12.0,88,32.95,-53.33,58.95,0.72,47.39,-32.33,8,47,29,-25.09,48.07,85.33
趋势突破_100x_20%_1.5R_12H,100,0.2000,1.5,12.0,82,34.15,-99.48,99.68,0.60,52.23,-45.50,8,42,28,-95.63,97.93,88.64
趋势突破_100x_20%_2R_12H,100,0.2000,2.0,12.0,81,33.33,-99.55,99.72,0.56,47.62,-42.25,8,42,28,-95.63,97.93,88.64
趋势突破_100x_20%_2.5R_12H,100,0.2000,2.5,12.0,81,33.33,-99.57,99.73,0.55,45.00,-40.94,8,42,28,-95.63,97.93,88.64
趋势突破_100x_20%_3R_12H,100,0.2000,3.0,12.0,81,33.33,-99.57,99.73,0.55,45.00,-40.94,8,42,28,-95.63,97.93,88.64
趋势突破_75x_10%_2.5R_不限时,75,0.1000,2.5,,53,13.21,-82.71,87.85,0.63,199.98,-48.41,15,45,20,-11.63,80.66,893.08
趋势突破_100x_20%_1R_8H,100,0.2000,1.0,8.0,92,33.70,-99.84,99.84,0.37,18.54,-25.79,11,42,31,-92.55,95.46,147.06
动量突破_100x_10%_1R_4H,100,0.1000,1.0,4.0,170,38.24,-90.53,92.81,0.76,45.07,-36.52,11,43,56,-84.18,87.37,47.23
趋势突破_100x_25%_1.5R_12H,100,0.2500,1.5,12.0,82,34.15,-99.93,99.96,0.55,42.85,-40.72,8,42,28,-98.42,99.36,101.21
趋势突破_100x_25%_2R_12H,100,0.2500,2.0,12.0,81,33.33,-99.94,99.97,0.51,38.55,-37.78,8,42,28,-98.42,99.36,101.21
趋势突破_100x_25%_2.5R_12H,100,0.2500,2.5,12.0,81,33.33,-99.94,99.97,0.50,36.54,-36.78,8,42,28,-98.42,99.36,101.21
